ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,x,y
4383,e468c7ac-e697-43e1-a9bc-d7506f9e65d1,7/6/2023 7:00:00 PM,Ethan A,yes,PH1,major,north_parcel,,,,,,,,22,15:35,,,16,Left,bottom,,2,0,0,,3,109,0,0,0,0,0,0,2,111,7/6/2023 11:53:10 PM,ccber_user,7/6/2023 11:53:10 PM,ccber_user,-119.884568506045,34.4216886199328
4384,9c1a1ae8-469f-42e6-8965-a1ca97ea0471,7/6/2023 7:00:00 PM,Ethan A,yes,PH1,major,north_parcel,,,,,,,,22,15:35,,,18,Right,bottom,,1,0,0,,3,162,1,8,0,0,0,0,1,171,7/6/2023 11:53:11 PM,ccber_user,7/6/2023 11:53:11 PM,ccber_user,-119.884568506045,34.4216886199328
4385,d6286103-44d6-44de-8f24-7949afc670dd,7/6/2023 7:00:00 PM,Ethan A,yes,PH1,major,north_parcel,,,,,,,,22,15:35,,,20,Left,transition,,2,0,0,,4,66,4,35,0,0,0,0,2,103,7/6/2023 11:53:13 PM,ccber_user,7/6/2023 11:53:13 PM,ccber_user,-119.884044820244,34.4144144144144
4386,70616fcb-8f41-43d4-9586-ab923abd6bb4,7/6/2023 7:00:00 PM,Ethan A,yes,PH1,major,north_parcel,,,,,,,,22,15:35,16:37,,22,Right,edge,,0,0,0,,2,75,4,67,0,0,0,0,0,142,7/6/2023 11:53:15 PM,ccber_user,7/6/2023 11:53:15 PM,ccber_user,-119.884568506045,34.4216886199328
4387,11235fa1-e085-4689-8c2d-e73b3545b343,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",6,Right,transition,,0,12,0,,7,109,5,8,0,0,12,0,0,129,7/7/2023 2:10:39 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:10:39 AM,joannatang@umail.ucsb.edu_ucsb,-119.87443789229,34.4095144659198
4388,fddd0b57-3b07-469c-b4a7-da5a7eb63a18,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",10,Right,bottom,,52,0,0,,5,46,2,2,0,0,0,0,52,100,7/7/2023 2:10:56 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:10:56 AM,joannatang@umail.ucsb.edu_ucsb,-119.874402135324,34.4096723836145
4389,b5ea5964-b692-4699-bead-c76e54cad113,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",14,Right,bottom,,2,4,0,,4,102,1,1,0,0,4,0,2,109,7/7/2023 2:11:12 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:11:12 AM,joannatang@umail.ucsb.edu_ucsb,-119.874592295263,34.4095455704117
4390,7f4b8ab8-112e-49a4-86f7-fa0252dc8ede,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",16,Left,bottom,,0,10,1,,7,102,3,3,0,0,11,0,0,116,7/7/2023 2:11:24 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:11:24 AM,joannatang@umail.ucsb.edu_ucsb,-119.874577758647,34.4094914893913
4391,72dedee3-f917-4b47-927a-758352268d0a,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",18,Right,bottom,,7,1,0,,5,116,1,1,0,0,1,0,7,125,7/7/2023 2:11:40 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:11:40 AM,joannatang@umail.ucsb.edu_ucsb,-119.874463980948,34.4095119688467
4392,b7a6b8d3-f751-4d2c-8e9e-6ad274bbdbdd,7/6/2023 7:00:00 PM,Joanna Tang,yes,60,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",20,Left,bottom,,33,1,0,,7,69,1,1,0,0,1,0,33,104,7/7/2023 2:11:59 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:11:59 AM,joannatang@umail.ucsb.edu_ucsb,-119.87464125082,34.4095716638909
4393,ef201b3a-7eaa-4ad1-9794-2b4b06bcc8fb,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",22,Right,bottom,,12,1,0,,6,88,1,1,0,0,1,0,12,102,7/7/2023 2:12:15 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:12:15 AM,joannatang@umail.ucsb.edu_ucsb,-119.874470595518,34.4094725884051
4394,9827aaef-7b12-479d-89c5-663bfd1bfd25,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",24,Left,transition,,21,2,0,,5,69,5,10,0,0,2,0,21,102,7/7/2023 2:12:31 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:12:31 AM,joannatang@umail.ucsb.edu_ucsb,-119.874562773589,34.4094536467547
4395,8a72418a-829e-4fc5-9607-e4430047e77d,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",26,Right,transition,,1,1,0,,7,81,9,30,0,0,1,0,1,113,7/7/2023 2:12:47 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:12:47 AM,joannatang@umail.ucsb.edu_ucsb,-119.874528948727,34.4094386693623
4396,9dd18c8d-b607-4706-b128-069286c301ec,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",28,Left,transition,,8,18,0,,3,34,8,58,0,0,18,0,8,118,7/7/2023 2:13:04 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:13:04 AM,joannatang@umail.ucsb.edu_ucsb,-119.874479399969,34.4095433770342
4397,8c2e2b11-f1a7-469a-846c-4223cc69871c,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,16:55,"Hordeum brachyantherum, Castilleja densiflora in pool",30,Right,edge,,2,27,0,,2,7,7,99,0,0,27,0,2,135,7/7/2023 2:13:20 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:13:20 AM,joannatang@umail.ucsb.edu_ucsb,-119.87482699896,34.4095266676562
4398,525d8bef-3acc-439d-9412-21c50e7d3a26,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,Hordeum brachyantherum in pool,0,Left,edge,,2,62,0,,1,1,5,104,0,0,62,0,2,169,7/7/2023 2:14:01 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:14:01 AM,joannatang@umail.ucsb.edu_ucsb,-119.874480476261,34.4099344574711
4399,65a75adb-e0b8-47cd-a8c8-843abe28b78b,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,2,Right,transition,,0,67,0,,1,1,7,111,0,0,67,0,0,179,7/7/2023 2:14:22 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:14:22 AM,joannatang@umail.ucsb.edu_ucsb,-119.874522960654,34.4101102340461
4400,5b393de6-0e45-40ef-a2f3-6a85fcc44acb,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,4,Left,transition,,0,95,0,,1,1,9,136,0,0,95,0,0,232,7/7/2023 2:14:38 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:14:38 AM,joannatang@umail.ucsb.edu_ucsb,-119.874562365244,34.4100473224401
4401,670d276d-bb08-42f7-8543-1e1939fdbe26,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,6,Right,transition,,0,62,0,,0,0,10,128,0,0,62,0,0,190,7/7/2023 2:14:55 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:14:55 AM,joannatang@umail.ucsb.edu_ucsb,-119.874574144173,34.4100779498964
4402,4562d0b7-499c-4d1a-9b7c-8718e250c53c,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,8,Left,transition,,0,99,0,,0,0,7,107,0,0,99,0,0,206,7/7/2023 2:15:14 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:15:14 AM,joannatang@umail.ucsb.edu_ucsb,-119.874443967626,34.4101025754219
4403,79e2f578-7e7a-4e9c-bee2-5160994f1d20,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,10,Right,transition,,0,99,0,,1,1,4,124,0,0,99,0,0,224,7/7/2023 2:16:42 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:16:42 AM,joannatang@umail.ucsb.edu_ucsb,-119.874574032155,34.4100539534818
4404,56fd3338-1a27-408d-8ebb-d91dcc8aa5e4,7/6/2023 7:00:00 PM,Joanna Tang,yes,6,major,west_campus,,,,,,,,30,15:25,,"Hordeum brachyantherum, Castilleja densiflora in pool",2,Right,edge,,0,38,0,,4,15,6,61,0,0,38,0,0,114,7/7/2023 2:35:15 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:35:15 AM,joannatang@umail.ucsb.edu_ucsb,-119.874311015501,34.4095136905018
4405,37589ec8-03e7-4dae-98c4-2b238022390f,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,12,Left,transition,,0,99,0,,0,0,2,101,0,0,99,0,0,200,7/7/2023 2:35:20 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:35:20 AM,joannatang@umail.ucsb.edu_ucsb,-119.874502990454,34.4100545753899
4406,5db16b1a-41d9-4731-953b-03a21e0d39b6,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,14,Left,bottom,,0,99,0,,0,0,3,102,0,0,99,0,0,201,7/7/2023 2:35:28 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:35:28 AM,joannatang@umail.ucsb.edu_ucsb,-119.874435564679,34.4100096169366
4407,410cf3e0-5bf0-4f08-9fac-3f5c6a797a64,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,16,Left,bottom,,0,99,0,,0,0,3,102,0,0,99,0,0,201,7/7/2023 2:35:34 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:35:34 AM,joannatang@umail.ucsb.edu_ucsb,-119.874482340398,34.4099743690261
4408,b496c026-d644-4c06-acf4-336c456501fe,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,,18,Left,transition,,0,99,0,,0,0,1,100,0,0,99,0,0,199,7/7/2023 2:35:38 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:35:38 AM,joannatang@umail.ucsb.edu_ucsb,-119.874421506149,34.4099832205571
4409,e5bdf4fe-cdb1-4c1d-8b83-0954112324ab,7/6/2023 7:00:00 PM,Joanna Tang,yes,7,major,west_campus,,,,,,,,20,16:57,,Hordeum brachyantherum in pool,20,Left,edge,,0,99,0,,0,0,5,104,0,0,99,0,0,203,7/7/2023 2:35:49 AM,joannatang@umail.ucsb.edu_ucsb,7/7/2023 2:35:49 AM,joannatang@umail.ucsb.edu_ucsb,-119.874466303779,34.4100081986789
4445,9093f81c-6d8d-4e62-94de-68f3538db013,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,0,Left,edge,,0,2,0,,3,36,10,108,0,0,2,0,0,146,7/10/2023 10:25:31 PM,ccber_user,7/10/2023 10:25:31 PM,ccber_user,-119.88449105,34.41651523
4446,c39ef4ae-4ef3-4558-9746-87fbeeb8d2d7,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,2,Right,edge,,0,5,0,,2,120,5,106,0,0,5,0,0,231,7/10/2023 10:25:34 PM,ccber_user,7/10/2023 10:25:34 PM,ccber_user,-119.88423804,34.41648513
4447,d150ba85-3d9a-4021-951d-f90d451a502f,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,4,Left,transition,,0,5,0,,2,101,4,12,0,0,5,0,0,118,7/10/2023 10:25:36 PM,ccber_user,7/10/2023 10:25:36 PM,ccber_user,-119.88424537,34.41647246
4448,5def17f3-31e8-4e17-82fc-92b7dc100d8c,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,6,Right,edge,,0,5,0,,3,95,3,5,0,0,5,0,0,105,7/10/2023 10:25:37 PM,ccber_user,7/10/2023 10:25:37 PM,ccber_user,-119.88426969,34.41651974
4449,5071c65b-7fa1-48ca-8202-1992a66a8c21,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,8,Left,bottom,,0,7,0,,4,103,5,38,0,0,7,0,0,148,7/10/2023 10:25:39 PM,ccber_user,7/10/2023 10:25:39 PM,ccber_user,-119.88421163,34.41653143
4450,1503e325-4553-407e-b911-5d58dc4aa580,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,10,Left,edge,,0,5,0,,3,131,7,57,0,0,5,0,0,193,7/10/2023 10:25:41 PM,ccber_user,7/10/2023 10:25:41 PM,ccber_user,-119.88421489,34.41654704
4451,ab5c806b-5f87-4600-a594-7802285cba67,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,12,Left,edge,,0,5,0,,2,135,5,34,0,0,5,0,0,174,7/10/2023 10:25:43 PM,ccber_user,7/10/2023 10:25:43 PM,ccber_user,-119.88417999,34.41656303
4452,871ad0f8-4d79-494f-80c8-57ce4982eeed,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,14,Right,bottom,,0,5,0,,3,108,7,72,0,0,5,0,0,185,7/10/2023 10:25:45 PM,ccber_user,7/10/2023 10:25:45 PM,ccber_user,-119.88419474,34.41656582
4453,a89057e5-bc56-4571-9167-77f404558c59,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,16,Left,bottom,,0,5,0,,2,102,4,102,0,0,5,0,0,209,7/10/2023 10:25:47 PM,ccber_user,7/10/2023 10:25:47 PM,ccber_user,-119.88421097,34.41662201
4454,91ece361-60a1-4b3f-ad9d-33a4ba47aa51,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,18,Right,transition,,0,5,0,,1,99,8,114,0,0,5,0,0,218,7/10/2023 10:25:48 PM,ccber_user,7/10/2023 10:25:48 PM,ccber_user,-119.88417748,34.41660838
4455,955f5a9f-cd5a-4563-8974-e638ea264dc0,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,20,Left,edge,,0,5,0,,2,45,8,140,0,0,5,0,0,190,7/10/2023 10:25:50 PM,ccber_user,7/10/2023 10:25:50 PM,ccber_user,-119.88416888,34.41662868
4456,c30da3eb-014a-46e1-a370-cff172475a74,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,22,Right,transition,,0,5,0,,1,45,5,131,0,0,5,0,0,181,7/10/2023 10:25:52 PM,ccber_user,7/10/2023 10:25:52 PM,ccber_user,-119.88417399,34.4166589
4457,610ee9bd-1d8e-4a89-8848-8d859d72cb8f,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,24,Left,edge,,1,5,0,,2,22,8,82,0,0,5,0,1,110,7/10/2023 10:25:54 PM,ccber_user,7/10/2023 10:25:54 PM,ccber_user,-119.88413503,34.4166747
4458,f55ec7d1-426c-45ff-b8d6-b49cca2f6228,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,26,Right,edge,,0,5,0,,3,40,6,79,0,0,5,0,0,124,7/10/2023 10:25:56 PM,ccber_user,7/10/2023 10:25:56 PM,ccber_user,-119.88414968,34.41663573
4459,08ddfc17-f06e-426e-b900-a43a8b8227a7,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,28,Left,edge,,0,5,0,,2,35,6,118,0,0,5,0,0,158,7/10/2023 10:25:58 PM,ccber_user,7/10/2023 10:25:58 PM,ccber_user,-119.88413877,34.41672714
4460,8a9ca658-087c-45f9-baf9-efb9fabc86e1,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,30,Right,edge,,0,5,0,,2,65,5,43,0,0,5,0,0,113,7/10/2023 10:26:00 PM,ccber_user,7/10/2023 10:26:00 PM,ccber_user,-119.88416446,34.41669754
4461,e23fa328-6369-4799-8de5-89f1619340c5,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,32,Left,edge,,0,5,0,,2,60,6,96,0,0,5,0,0,161,7/10/2023 10:26:02 PM,ccber_user,7/10/2023 10:26:02 PM,ccber_user,-119.88416354,34.41670737
4462,2b0f4950-04fd-4440-b88d-2de59279f659,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,,,34,Right,edge,,0,5,0,,2,67,7,45,0,0,5,0,0,117,7/10/2023 10:26:03 PM,ccber_user,7/10/2023 10:26:03 PM,ccber_user,-119.8841069,34.41674176
4463,eaab9dd3-cf71-469a-a720-ed520973cf1c,7/10/2023 7:00:00 PM,"Jeremiah, Claire",yes,SWW,major,south_parcel,,,,,,,,36,13:07,15:07,,36,Left,edge,,0,5,0,,2,60,10,68,0,0,5,4,0,137,7/10/2023 10:26:06 PM,ccber_user,7/10/2023 10:26:06 PM,ccber_user,-119.884118,34.41675526
4499,85c78339-a276-4437-a120-b15f7110d130,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,0,Left,edge,,0,99,0,,5,27,10,39,0,0,99,0,0,165,7/11/2023 6:38:05 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:05 PM,joannatang@umail.ucsb.edu_ucsb,-119.866132676054,34.4160366448613
4500,6a38b5a0-2006-417e-a35f-a909390ac1d2,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,2,Right,transition,,0,99,0,,3,5,5,90,0,0,99,0,0,194,7/11/2023 6:38:16 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:16 PM,joannatang@umail.ucsb.edu_ucsb,-119.866262947492,34.4160385291755
4501,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,4,Left,transition,,0,0,0,,6,24,3,68,0,0,0,8,0,100,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,-119.866265942776,34.4159629701206
4502,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,6,Right,bottom,,0,0,0,,6,47,3,38,0,0,0,19,0,104,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,-119.866229837689,34.4160556465769
4503,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,8,Left,bottom,,2,0,0,,7,41,4,11,0,0,0,46,2,100,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,-119.866180834567,34.4160064244703
4504,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,10,Left,bottom,,0,0,0,,7,90,2,2,0,0,0,19,0,111,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,-119.866083991794,34.4161269959655
4505,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,12,Left,bottom,,0,0,0,,8,93,3,4,0,0,0,17,0,114,7/11/2023 6:38:49 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:49 PM,joannatang@umail.ucsb.edu_ucsb,-119.866200631225,34.4161059163638
4506,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,14,Right,bottom,,0,0,0,,8,46,4,8,0,0,0,47,0,101,7/11/2023 6:38:56 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:56 PM,joannatang@umail.ucsb.edu_ucsb,-119.866205705498,34.4160900123705
4507,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,16,Left,transition,,0,0,0,,6,34,5,19,0,0,0,47,0,100,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,-119.866053267149,34.4161356367671
4508,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,18,Right,transition,,4,0,0,,7,35,8,27,0,0,0,34,4,100,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,-119.866148323241,34.4162277206436
4509,54ca0088-d3dc-40b1-88d3-d11e06f9e2dd,7/11/2023 7:00:00 PM,Joanna Tang,yes,20,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,20,Left,transition,,12,72,0,,4,29,10,38,0,0,72,0,12,151,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb,-119.86596655858,34.41635077174
4510,a38fa0fa-d2c4-49c6-b67d-a031aab9590c,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,22,Right,edge,,1,99,0,,2,7,6,54,0,0,99,0,1,161,7/11/2023 6:39:36 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:36 PM,joannatang@umail.ucsb.edu_ucsb,-119.866035388867,34.4162942844334
4511,0524c784-98ed-4222-85fd-aa86267b65c2,7/11/2023 7:00:00 PM,Joanna Tang,yes,T,major,UNLISTED,Del Sol,,,,,,,25,09:54,,,24,Left,edge,,0,98,0,,2,3,5,112,0,0,98,0,0,213,7/11/2023 6:39:39 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:39 PM,joannatang@umail.ucsb.edu_ucsb,-119.86610719559,34.4162697090833
4512,ae2395b5-844c-49c9-a6cc-328c4fff0f48,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,0,Left,edge,,8,0,0,,7,77,4,32,0,0,0,0,8,117,7/11/2023 7:52:35 PM,ccber_user,7/11/2023 7:52:35 PM,ccber_user,-119.8816,34.4225016666667
4513,942e59f7-4563-4347-a6bb-947f3b17b14d,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,2,Right,transition,,1,3,0,,6,121,3,4,0,0,3,0,1,129,7/11/2023 7:52:36 PM,ccber_user,7/11/2023 7:52:36 PM,ccber_user,-119.881563333333,34.4225116666667
4514,deab0a69-5cb4-4032-a668-fb9387379b9e,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,4,Left,bottom,,2,0,0,,3,94,2,41,0,0,0,0,2,137,7/11/2023 7:52:38 PM,ccber_user,7/11/2023 7:52:38 PM,ccber_user,-119.8816,34.4225133333333
4515,61a37635-7d66-449e-8522-08260e160383,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,6,Right,bottom,,0,0,0,,2,101,1,70,0,0,0,0,0,171,7/11/2023 7:52:39 PM,ccber_user,7/11/2023 7:52:39 PM,ccber_user,-119.8816,34.4225
4516,771d088c-473c-47b1-a08a-2ec146b5dddc,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,8,Left,bottom,,1,1,0,,2,88,1,60,0,0,1,0,1,150,7/11/2023 7:52:41 PM,ccber_user,7/11/2023 7:52:41 PM,ccber_user,-119.881596666667,34.4224916666667
4517,6f8e4f41-02c8-4ebf-8fc0-4ec8a57786b0,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,10,Right,bottom,,1,1,0,,3,89,1,50,0,0,1,0,1,141,7/11/2023 7:52:42 PM,ccber_user,7/11/2023 7:52:42 PM,ccber_user,-119.881596666667,34.4224916666667
4518,b8703c0c-8087-4220-aafc-849b6ea2a8fc,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,12,Left,bottom,,1,0,0,,3,105,1,35,0,0,0,0,1,141,7/11/2023 7:52:43 PM,ccber_user,7/11/2023 7:52:43 PM,ccber_user,-119.881691666667,34.42253
4519,d65fb26a-17c9-41ab-a30a-8f888d4562dc,7/11/2023 7:00:00 PM,Ethan A,yes,16,major,north_parcel,,,,,,,,26,09:16,,,14,Right,bottom,,4,0,0,,4,110,1,18,0,0,0,0,4,132,7/11/2023 7:52:44 PM,ccber_user,7/11/2023 7:52:44 PM,ccber_user,-119.881698333333,34.4225366666667
